subject;predicate;object
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Private documents collected by the Romans when they capture Perseus of Macedon incriminate political leaders of the Achaean League. Many influential Greeks are deported to Rome.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Parthians capture the key central Asian city of Herat. This victory effectively chokes off the movement of trade along the Silk Road to China and means that the Hellenic kingdom of Bactria is doomed.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;King Perseus asks the Seleucid King Antiochus IV to join forces with him against the danger that Rome presents to all of the Hellenic monarchs. Antiochus IV does not respond.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;With concerns rising in Rome over whether Philip V of Macedon is preparing for a new war with the Romans, Appius Claudius Pulcher is sent at the head of an embassy into Macedonia and Greece to observe Philip's activities.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1938-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The leader of the Achaean League, Philopoemen, enters northern Laconia with his army and a group of Spartan exiles. His army demolishes the wall that the former tyrant of Sparta, Nabis, has built around Sparta. Philopoemen then restores Spartan citizenship to the exiles and abolishes Spartan law, introducing Achaean law in its place. Sparta's role as a major power in Greece ends, while the Achaean League becomes the dominant power throughout the Peloponnese.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1947-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Eumenes II of Pergamum appeals to Rome for help against the Seleucid king Antiochus III who is threatening to conquer Greece. The Roman pro-consul Titus Quinctius Flamininus supports the Roman championship of Greek autonomy in Anatolia.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;After checking the ambitions of the Spartan tyrant, Nabis, the Roman forces under pro-consul Titus Quinctius Flamininus finally withdraw from Greece.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Alexander the Great, head from a Hellenistic copy of a statue, possibly after a 4th century BC original by Lysippos is made. It is now kept at the Archeological Museum in Istanbul, Turkey.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Hannibal erects a bilingual Punic/Greek inscription describing his accomplishments in the temple of Juno Lacinia near Crotone.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Roman historian Quintus Fabius Pictor is sent to Delphi in Greece to consult the Oracle for advice about what Rome should do after its defeat in the Battle of Cannae.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Together with fellow Illyrian, Scerdilaidas, Demetrius of Pharos attacks Illyrian cities under Roman protection and leads a piratical squadron into Greek waters. They unsuccessfully attack Pylos, an Achaean town on the Messenian coast, in the Peloponnesus of Greece.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Almost all of Greece falls under Macedonian suzerainty after Antigonus III re-establishes the Hellenic Alliance as a confederacy of leagues, with himself as president.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The first Latin tragedy by Livius Andronicus, Achilles, is first produced.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Hellenistic period Mathematician Eratosthenes estimates the Earth's circumference to be 252,000 stadia, a figure between 2%-20% off modern measurements.</onlyinclude>
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Without a declaration of hostilities, Greek statesman, Aratus of Sicyon, who has gradually built up the Achaean League into a major power in Greece, makes a surprise attack on Corinth and forces the withdrawal of the Macedonian occupation troops. Megara, Troezen, and Epidaurus also desert the Macedonian King Antigonus II.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;"With the restoration of the territories captured by Pyrrhus, and with grateful allies in Sparta and Argos, and garrisons in Corinth and other Greek key cities, Antigonus II securely controls Macedonia and the other states of Greece. Antigonus becomes the chief of the Thessalian League and is on good terms with neighbouring Illyria and Thrace. He secures his position in central and south Greece by keeping Macedonian occupation forces in the cities of Corinth, Chalcis on the island of Euboea, and Demetrias in Thessaly, the three ""shackles"" of Hellas."
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;As part of a strategy of clemency, Aurelian spares Tyana after capturing the city. This strategy encourages units under Zenobia to defect to Aurelian.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Following the Battle of Corupedium, Lysimachus' widow, Arsinoe, flees to Cassandrea, a city in northern Greece, where she marries her half-brother Ptolemy Keraunos. This proves to be a serious misjudgement, as Ptolemy Keraunus promptly kills two of her sons, though the third is able to escape. Arsinoe flees again, this time to Alexandria in Egypt.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Although he has only a few bases in Greece, Antigonus II Gonatas lays claim to Macedonia. His claim is disputed by Antiochus I.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;As Demetrius Poliorcetes and his army are chased across Asia Minor to the Taurus Mountains by the armies of Lysimachus and Seleucus, in Greece his son Antigonus meets with success. Ptolemy's fleet is driven off and Athens surrenders to Antigonus.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Demetrius Poliorcetes returns to Greece with the aim of becoming master of Macedonia. While Demetrius is in Greece, Lysimachus seizes his possessions in Asia Minor.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;As Cassander fights to retain control over central Greece, Antigonus promises freedom to the Greek cities in a bid to gain support from them against Cassander.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Cassander, who has allied himself with Ptolemy and Antigonus, declares war on the regent, Polyperchon. Most of the Greek states support him, including Athens. Cassander further effects an alliance with Eurydice, the ambitious wife of King Philip III Arrhidaeus of Macedon.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;In Classical antiquity, the Hellenistic period covers the time in Mediterranean history after Classical Greece, between the death of Alexander the Great in 323 BC and the emergence of the Roman Empire, as signified by the Battle of Actium in 31 BC and the conquest of Ptolemaic Egypt the following year.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Hellenistic_period
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The ancient Greek city of Helike is destroyed by a massive earthquake and tsunami.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0375-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greeks found the colony of Pharos at the site of today’s Stari Grad on the island of Hvar, defeating Iadasinoi warriors brought in for its defense.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0400-02-15
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek philosopher Socrates is sentenced to death by Athenian authorities, condemned for impiety and the corruption of youth. He refuses to flee into exile and dies by drinking hemlock.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0840-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The catapult is invented by Greek engineers.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0840-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Mature classical period of sculpture ends in Ancient Greece and is succeeded by the fourth-century (Late Classical) period (approximate date).
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;"Dionysius the Elder ruthlessly consolidates and expands his power. He builds a wall around Syracuse and fortifies Epipolae. The Greek citizens of Naxos, Catana, and Leontini are removed from their cities; many of them are enslaved and their homes are given to Sicilian and Italian mercenaries. Dionysius prepares his army to fight against Carthage, which now occupies western and southern Sicily."
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The city of Cumae, the most northerly of the Greek colonies in Italy, falls to the Samnites.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;What some historians call the Rich style begins in Greece.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0499-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek colony of Cumae in Italy falls to the Samnites, who begin to take control of the Campanian plain.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0499-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek philosopher Empedocles distinguishes the four elements - earth, fire, water, and air - that he claims all substances are made of. He explains the development of the universe by the forces of attraction and repulsion known as Love and Strife.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek colony of Heraclea in Southern Italy is founded by colonists from Tarentum and Thurii.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek playwright, Euripides, wins his first victory in a dramatic festival.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0478-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Achaeus of Eretria, a Greek playwright, produces his first play.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Hostilities between Segesta and Selinunte, two Greek cities on Sicily, take place over access to the Tyrrhenian Sea.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Greek colony of Taras, in Magna Graecia, is defeated by the native population of Apulia. As a result, the Tarentine monarchy falls, with the installation of a democracy.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0478-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Spartan co-ruler Leotychides and the Athenian leader Themistocles lead a fleet and army to reoccupy northern Greece and to punish the aristocratic family of the Aleuads for having aided the Persians. Leotychides is caught accepting a bribe during the operations in Thessaly.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0499-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Despite Spartan opposition, Athens works on refortifying and rebuilding after the Persian destruction of the city in 479.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;King Alexander I of Macedon is obliged to accompany Xerxes in a campaign through Greece, though he secretly aids the Greek allies. With Xerxes' apparent acquiescence, Alexander seizes the Greek colony of Pydna and advances his frontiers eastward to the Strymon, taking in Crestonia and Bisaltia, along with the rich silver deposits of Mount Dysorus.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Breaking through the pass at Thermopylae from Macedonia into Greece, the Persians occupy Attica.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The Persian King Xerxes I arrives at Sardis and begins to build up his great army and navy for the invasion of Greece. Egypt contributes 481 ships.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0499-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The first expedition of King Darius I of Persia against Greece commences under the leadership of his son-in-law and general, Mardonius. Darius sends Mardonius to succeed his satrap (governor) in Ionia, Artaphernes, with a special commission to attack Athens and Eretria.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Greek city of Elea of southern Italy is founded (approximate date)
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Orientalizing period of vases ends in Ancient Greece (approximate date).
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Greece's games of the 25th Olympiad is held at Olympia with the first equestrian event. A four-horse chariot race is run at the nearby hippodrome, slaves driving the chariots in a fierce competition that not infrequently ends in death.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0629-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Greek colonization of the Mediterranean in the next two centuries will be motivated primarily by a need to find new food sources as Greece's population expands. The barren and rocky soil of the Greek Peninsula is inadequate to meet the people's alimentary needs (approximate date).
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1938-01-01
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Ancient Greece was a northeastern Mediterranean civilization, existing from the Greek Dark Ages of the 12th–9th centuries BC to the end of classical antiquity, that comprised a loose collection of culturally and linguistically related city-states and other territories.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1506-01-14
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;The classical statue of Laocoön and His Sons is unearthed in Rome. On the recommendation of Giuliano da Sangallo and Michelangelo, Pope Julius II purchases it, and places it on public display in the Vatican a month later.
http://en.wikipedia.org/wiki/Ancient_Greek;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;2002-07-29
http://en.wikipedia.org/wiki/Ancient_Greek;http://purl.org/dc/terms/description;Channel 4 debuts the three-part dramatised documentary Sex BC, is about the ancient history of human sexuality in which prehistoric peoples throughout civilisation from different periods include the Stone Age, Greece and Egypt within the subject material being handled in an intelligent and educational fashion. The series continues on 12 August.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;The Hellenistic period ends (or AD 14 by some scholars).
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;"Autumn – The Donations of Alexandria: Antony distributes the eastern kingdoms as a gift to the children of Cleopatra VII of Egypt; he declares Caesarion, Caesar's illegitimate son, as co-ruler of Egypt and Cyprus. Alexander Helios receives Armenia and Media; to Cleopatra Selene he gives the kingdoms of Cyrenaica and Libya. His youngest son Ptolemy Philadelphus receives the Egyptian possessions in Phoenicia, Syria and Cilicia. Antony establishes Cleopatra as a Hellenistic monarch at Alexandria and gives her the title of ""Queen of Kings""."
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;The Han expeditionary force under Li Guangli conquers the state of Luntai. Li Guangli then besieges Alexandria Eschate, the capital of Dayuan in the Hellenistic Ferghana Valley, despite having lost half his army to hunger, thirst and battle by the time he reached the city. The Dayuan are defeated in battle, and after losing their outer wall and their best general Jianmi in battle, the nobles kill King Wugua and offer terms of peace to Li Guangli, who accepts. The Han receive some of the prized horses of Dayuan and Li Guangli appoints Mocai as the new king.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;With the restoration of peace in Judea, an internal struggle breaks out between the supporters of Judas Maccabeus and the Hellenic party. The influence of the Hellenic Party all but collapses in the wake of the Seleucid defeat.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;The Parthians capture the key central Asian city of Herat. This victory effectively chokes off the movement of trade along the Silk Road to China and means that the Hellenic kingdom of Bactria is doomed.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;King Perseus asks the Seleucid King Antiochus IV to join forces with him against the danger that Rome presents to all of the Hellenic monarchs. Antiochus IV does not respond.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;Alexander the Great, head from a Hellenistic copy of a statue, possibly after a 4th century BC original by Lysippos is made. It is now kept at the Archeological Museum in Istanbul, Turkey.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;The Hellenistic period Mathematician Eratosthenes estimates the Earth's circumference to be 252,000 stadia, a figure between 2%-20% off modern measurements.</onlyinclude>
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;As part of a strategy of clemency, Aurelian spares Tyana after capturing the city. This strategy encourages units under Zenobia to defect to Aurelian.
http://dbpedia.org/resource/Hellenistic_period;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Hellenistic_period;http://purl.org/dc/terms/description;In Classical antiquity, the Hellenistic period covers the time in Mediterranean history after Classical Greece, between the death of Alexander the Great in 323 BC and the emergence of the Roman Empire, as signified by the Battle of Actium in 31 BC and the conquest of Ptolemaic Egypt the following year.
http://dbpedia.org/resource/Antigonus_I_Monophthalmus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://dbpedia.org/resource/Antigonus_I_Monophthalmus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1920-09-29
http://dbpedia.org/resource/Byzantine_Empire;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://dbpedia.org/resource/Byzantine_Empire;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0395-01-17
http://dbpedia.org/resource/Burial;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Burial;http://purl.org/dc/terms/description;Emperor Kōtoku makes a decree about the policies of building tombs. He discontinues the old customs of sacrificing people in honor of a dead man, and forbids ill-considered rituals about purgation.
http://dbpedia.org/resource/Burial;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1991-06-12
http://dbpedia.org/resource/Burial;http://purl.org/dc/terms/description;"H U.S. President Zachary Taylor, who died 141 years earlier in 1850, is exhumed to discover whether or not his death was caused by arsenic poisoning, instead of acute gastrointestinal illness; no trace of arsenic is found."
http://dbpedia.org/resource/Burial;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;2019-05-21
http://dbpedia.org/resource/Burial;http://purl.org/dc/terms/description;Washington becomes the first state to legalize human composting, the right to allow people to have their body turned into soil after death. The process is seen as an alternative to traditional cremations and burials.
http://dbpedia.org/resource/Persepolis;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://dbpedia.org/resource/Persepolis;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://dbpedia.org/resource/Persepolis;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1621-01-01
http://dbpedia.org/resource/Ptolemaic_Kingdom;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
http://dbpedia.org/resource/Eusebius;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Eusebius;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Eusebius;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Alexander_III_of_Macedon;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Alexander_III_of_Macedon;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0323-08-01
http://dbpedia.org/resource/Jovian_(emperor);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Jovian_(emperor);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-06-27
http://dbpedia.org/resource/Philip_III_of_Macedon;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://dbpedia.org/resource/Philip_III_of_Macedon;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Philip_III_of_Macedon;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0375-01-01
http://dbpedia.org/resource/Battle_of_Corupedium;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://dbpedia.org/resource/Battle_of_Corupedium;http://purl.org/dc/terms/description;The Battle of Corupedium, also called Koroupedion, Corupedion or Curupedion was the last battle between the Diadochi, the rival successors to Alexander the Great.
http://dbpedia.org/resource/Wars_of_the_Diadochi;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Corupedium
http://dbpedia.org/resource/Battle_of_Sarus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0319-01-01
http://dbpedia.org/resource/Battle_of_Sarus;http://purl.org/dc/terms/description;Pyrrhus, the King of Epirus, is taken as a hostage to Egypt after the Battle of Ipsus and makes a diplomatic marriage with the princess Antigone, daughter of Ptolemy and Berenice.
http://dbpedia.org/resource/Wars_of_the_Diadochi;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Sarus
http://dbpedia.org/resource/Wars_of_the_Diadochi;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
http://dbpedia.org/resource/Wars_of_the_Diadochi;http://purl.org/dc/terms/description;The Siege of Rhodes ends after a year.
http://dbpedia.org/resource/Siege_of_Rhodes_(305–304_BC);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
